date,year,month,day,day_of_year,weekday,week,season,is_winter,is_spring,is_summer,is_autumn,month_sin,month_cos,days_since_season_start,is_transition_period,food_scarcity_index,food_abundance_index,bat_landing_number,bat_landing_number_rolling_7d,bat_landing_number_std_7d,bat_landing_number_rolling_14d,bat_landing_number_std_14d,bat_landing_number_rolling_30d,bat_landing_number_std_30d,has_bat_landing_number,days_since_last_bat_landing_number,bat_landing_number_frequency,winter_encounters,spring_encounters,scarcity_encounter_ratio,abundance_encounter_product,prev_month_encounters,prev_season_effect,winter_rolling_encounters,rat_arrival_number,rat_arrival_number_rolling_7d,rat_arrival_number_std_7d,rat_arrival_number_rolling_14d,rat_arrival_number_std_14d,rat_arrival_number_rolling_30d,rat_arrival_number_std_30d,has_rat_arrival_number,days_since_last_rat_arrival_number,rat_arrival_number_frequency,winter_encounters,spring_encounters,scarcity_encounter_ratio,abundance_encounter_product,prev_month_encounters,prev_season_effect,winter_rolling_encounters
2018-01-08 17:52:00,2018,1,8,8,0,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,38,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-01-10 05:23:00,2018,1,10,10,2,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,40,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-01-10 17:54:00,2018,1,10,10,2,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,40,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-01-28 05:09:00,2018,1,28,28,6,4,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,58,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-02 23:45:00,2018,2,2,33,4,5,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,63,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-06 02:18:00,2018,2,6,37,1,6,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,67,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-09 17:21:00,2018,2,9,40,4,6,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,70,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-12 05:23:00,2018,2,12,43,0,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,73,0,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-15 03:26:00,2018,2,15,46,3,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,76,1,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-15 17:26:00,2018,2,15,46,3,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,76,1,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-17 17:28:00,2018,2,17,48,5,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,78,1,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,2,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.125,0.5,1,0,high,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-02-19 16:00:00,2018,2,19,50,0,8,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,80,1,0.4,0.6,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,19.999950000125,4.8,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.11764705882352941,0.48507125007266594,0,1,low,0,0,19.999950000125,4.8,0.0,0.5,0.0
2018-04-02 17:01:00,2018,4,2,92,0,14,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,32,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.1111111111111111,0.4714045207910317,0,43,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-10 04:05:00,2018,4,10,100,1,15,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,40,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.10526315789473684,0.45883146774112354,0,51,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-19 21:42:00,2018,4,19,109,3,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,49,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.1,0.4472135954999579,0,61,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-20 17:13:00,2018,4,20,110,4,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,50,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.09523809523809523,0.4364357804719847,0,61,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-26 19:47:00,2018,4,26,116,3,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,56,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.14285714285714285,0.5345224838248488,0.09090909090909091,0.42640143271122083,0,68,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-28 04:48:00,2018,4,28,118,5,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,58,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.0,0.0,0.14285714285714285,0.5345224838248488,0.08695652173913043,0.41702882811414954,0,69,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-04-28 17:49:00,2018,4,28,118,5,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,58,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.0,0.0,0.14285714285714285,0.5345224838248488,0.08333333333333333,0.408248290463863,0,70,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-01 05:20:00,2018,5,1,121,1,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,61,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.0,0.0,0.14285714285714285,0.5345224838248488,0.08,0.4,0,72,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-04 05:22:00,2018,5,4,124,4,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,64,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.0,0.0,0.14285714285714285,0.5345224838248488,0.07692307692307693,0.39223227027636803,0,75,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-04 21:53:00,2018,5,4,124,4,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,64,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,2,0.2857142857142857,0.7559289460184545,0.2857142857142857,0.7262730392025629,0.14814814814814814,0.5337605126836237,1,0,high,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-05 04:53:00,2018,5,5,125,5,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,65,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.2857142857142857,0.7262730392025629,0.14285714285714285,0.5245305283129621,0,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-05 17:54:00,2018,5,5,125,5,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,65,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,0,0.2857142857142857,0.7559289460184545,0.2857142857142857,0.7262730392025629,0.13793103448275862,0.5157614295551275,0,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-06 04:24:00,2018,5,6,126,6,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,66,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,0.0,0.5,0.0,1,0.42857142857142855,0.7867957924694432,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5306686305052324,1,0,medium,0,0,13.333311111148149,3.2,0.0,0.5,0.0
2018-05-06 21:24:00,2018,5,6,126,6,18,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,66,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.42857142857142855,0.7867957924694432,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5306686305052324,0,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-07 06:24:00,2018,5,7,127,0,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,67,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.42857142857142855,0.7867957924694432,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5306686305052324,0,1,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-09 06:56:00,2018,5,9,129,2,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,69,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.42857142857142855,0.7867957924694432,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5306686305052324,0,3,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-09 17:26:00,2018,5,9,129,2,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,69,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.14285714285714285,0.37796447300922714,0.21428571428571427,0.5789342235218394,0.16666666666666666,0.5306686305052324,0,3,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-10 05:56:00,2018,5,10,130,3,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,70,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,1,0.2857142857142857,0.48795003647426655,0.2857142857142857,0.6112498455021267,0.2,0.5508613944197478,1,0,medium,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-13 21:29:00,2018,5,13,133,6,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,73,0,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.2857142857142857,0.48795003647426655,0.2857142857142857,0.6112498455021267,0.2,0.5508613944197478,0,3,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-19 03:33:00,2018,5,19,139,5,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,79,1,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,1,0.2857142857142857,0.48795003647426655,0.35714285714285715,0.633323693776651,0.23333333333333334,0.5683207771559354,1,0,medium,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2018-05-21 06:04:00,2018,5,21,141,0,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,81,1,0.6,0.4,8,8.0,0.0,8.0,0.0,8.0,0.0,1,0,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0,0,0.2857142857142857,0.48795003647426655,0.35714285714285715,0.633323693776651,0.23333333333333334,0.5683207771559354,0,2,low,0,0,13.333311111148149,3.2,8.0,0.5,0.0
2017-12-29 18:15:00,2017,12,29,363,4,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,28,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1,0,medium,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-01-01 16:17:00,2018,1,1,1,0,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,31,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.5,0.7071067811865476,0.5,0.7071067811865476,0.5,0.7071067811865476,0,2,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-01-06 03:20:00,2018,1,6,6,5,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,36,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.5773502691896258,0,7,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-01-08 17:22:00,2018,1,8,8,0,2,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,38,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.25,0.5,0.25,0.5,0.25,0.5,0,9,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-01-28 04:39:00,2018,1,28,28,6,4,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,58,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.2,0.447213595499958,0.2,0.447213595499958,0.2,0.447213595499958,0,29,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-01-31 03:42:00,2018,1,31,31,2,5,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,61,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.16666666666666666,0.408248290463863,0.16666666666666666,0.408248290463863,0.16666666666666666,0.408248290463863,0,32,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-02 23:15:00,2018,2,2,33,4,5,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,63,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.14285714285714285,0.37796447300922725,0.14285714285714285,0.37796447300922725,0,35,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-08 17:50:00,2018,2,8,39,3,6,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,69,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.0,0.0,0.125,0.3535533905932738,0.125,0.3535533905932738,0,40,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-11 17:23:00,2018,2,11,42,6,6,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,72,0,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.0,0.0,0.1111111111111111,0.33333333333333337,0.1111111111111111,0.33333333333333337,0,43,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-15 17:56:00,2018,2,15,46,3,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,76,1,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,1,0.14285714285714285,0.37796447300922725,0.2,0.4216370213557839,0.2,0.4216370213557839,1,0,medium,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-18 16:29:00,2018,2,18,49,6,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,79,1,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.18181818181818182,0.40451991747794525,0.18181818181818182,0.40451991747794525,0,2,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-18 17:59:00,2018,2,18,49,6,7,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,79,1,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.16666666666666666,0.3892494720807615,0.16666666666666666,0.3892494720807615,0,3,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-02-19 17:30:00,2018,2,19,50,0,8,summer,0,0,1,0,0.8660254037844386,0.5000000000000001,80,1,0.4,0.6,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.15384615384615385,0.3755338080994054,0.15384615384615385,0.3755338080994054,0,3,low,0,0,22.499943750140623,5.3999999999999995,0.0,0.5,0.0
2018-03-28 18:27:00,2018,3,28,87,2,13,autumn,0,0,0,1,1.0,6.123233995736766e-17,27,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.14285714285714285,0.36313651960128146,0.14285714285714285,0.36313651960128146,0,41,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-03-30 18:29:00,2018,3,30,89,4,13,autumn,0,0,0,1,1.0,6.123233995736766e-17,29,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.07142857142857142,0.2672612419124244,0.13333333333333333,0.35186577527449836,0,43,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-16 05:10:00,2018,4,16,106,0,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,46,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.14285714285714285,0.37796447300922725,0.07142857142857142,0.2672612419124244,0.125,0.3415650255319866,0,59,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-17 20:11:00,2018,4,17,107,1,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,47,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.11764705882352941,0.3321055820775357,0,61,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-20 04:12:00,2018,4,20,110,4,16,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,50,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.1111111111111111,0.32338083338177726,0,63,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-27 08:47:00,2018,4,27,117,4,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,57,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.10526315789473684,0.3153017676423058,0,70,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-27 18:18:00,2018,4,27,117,4,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,57,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.1,0.3077935056255462,0,71,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-04-27 19:48:00,2018,4,27,117,4,17,autumn,0,0,0,1,0.8660254037844387,-0.4999999999999998,57,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.09523809523809523,0.30079260375911915,0,71,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-10 06:26:00,2018,5,10,130,3,19,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,70,0,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.09090909090909091,0.29424494316824984,0,83,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-20 04:33:00,2018,5,20,140,6,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,80,1,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.07142857142857142,0.2672612419124244,0.08695652173913043,0.2881040655200304,0,93,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-20 20:04:00,2018,5,20,140,6,20,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,80,1,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.28232985128663995,0,94,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-21 04:34:00,2018,5,21,141,0,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,81,1,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.08,0.2768874620972691,0,94,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-22 05:05:00,2018,5,22,142,1,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,82,1,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.07692307692307693,0.271746488194703,0,95,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2018-05-22 18:05:00,2018,5,22,142,1,21,autumn,0,0,0,1,0.49999999999999994,-0.8660254037844387,82,1,0.6,0.4,9,9.0,0.0,9.0,0.0,9.0,0.0,1,0,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.07407407407407407,0.26688025634181184,0,96,low,0,0,14.999975000041667,3.6,0.0,0.5,0.0
2017-12-30 14:45:00,2017,12,30,364,5,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,29,0,0.4,0.6,10,10.0,0.0,10.0,0.0,10.0,0.0,1,0,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0
2017-12-30 21:45:00,2017,12,30,364,5,52,summer,0,0,1,0,-2.4492935982947064e-16,1.0,29,0,0.4,0.6,10,10.0,0.0,10.0,0.0,10.0,0.0,1,0,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0
2018-01-03 16:48:00,2018,1,3,3,2,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,33,0,0.4,0.6,10,10.0,0.0,10.0,0.0,10.0,0.0,1,0,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0
2018-01-03 17:18:00,2018,1,3,3,2,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,33,0,0.4,0.6,10,10.0,0.0,10.0,0.0,10.0,0.0,1,0,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0
2018-01-03 20:18:00,2018,1,3,3,2,1,summer,0,0,1,0,0.49999999999999994,0.8660254037844387,33,0,0.4,0.6,10,10.0,0.0,10.0,0.0,10.0,0.0,1,0,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,low,0,0,24.99993750015625,6.0,0.0,0.5,0.0
